Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2,-,2.0,-,19.5,16.0,-,34.0,16.0,0.5,-,-,-
3,-,6.0,-,13.0,T,-,-,T,21.0,-,-,-
4,-,-,-,-,0.5,19.0,2.0,21.0,54.0,-,-,-
5,-,-,-,-,-,-,11.5,T,T,-,T,-
6,6.5,-,-,-,-,2.0,4.5,-,2.0,-,-,-
7,2.0,0.5,4.0,-,-,41.0,0.5,T,T,-,-,-
8,0.5,0.5,-,-,T,51.0,T,3.5,-,-,4.0,-
9,-,T,-,-,1.0,2.0,-,4.5,-,-,-,-
10,-,-,-,-,0.5,1.5,T,-,-,-,-,-
11,-,-,-,T,31.0,5.5,-,48.5,3.0,-,-,-
12,-,-,-,-,12.0,1.5,-,T,1.5,-,-,T
13,-,13.0,-,-,9.5,-,-,-,3.0,-,-,T
14,-,8.0,-,-,37.5,-,-,-,-,-,-,-
15,-,-,-,-,33.5,1.0,4.5,-,-,2.5,-,1.5
16,-,-,-,T,76.5,0.5,16.0,T,-,6.0,-,T
17,T,T,0.5,1.5,10.0,T,-,52.0,-,-,-,11.0
18,T,1.0,-,-,-,-,-,0.5,-,-,-,T
19,-,8.5,-,4.5,-,-,2.5,T,-,-,-,-
20,T,22.5,-,1.5,-,-,1.0,-,-,-,-,-
21,8.0,14.5,0.5,-,T,-,-,-,-,-,-,T
22,8.0,14.0,5.0,-,T,-,-,-,-,T,T,-
23,-,29.0,31.5,T,-,-,-,-,-,1.5,13.0,-
24,T,-,8.0,-,4.5,27.0,-,T,-,-,2.0,-
25,0.5,-,0.5,0.5,12.0,37.0,-,2.5,-,-,T,-
26,-,-,15.0,-,46.0,-,-,-,-,-,T,-
27,-,-,31.5,-,168.0,-,-,-,-,-,-,-
28,T,-,52.0,-,T,-,T,T,-,-,-,-
29,4.5,,0.5,-,-,58.5,T,91.0,-,-,-,T
30,-,,-,-,T,-,13.5,24.0,-,-,-,-
31,T,,-,,6.5,,-,-,,1.5,,-
總和值,30.0,122.5,149.0,40.5,465.5,250.0,90.0,278.0,85.0,11.5,19.5,16.5
1,T,-,-,19.5,-,T,-,-,8.0,-,-,T
2,4.5,-,-,-,-,-,-,7.5,-,T,-,T
3,-,-,-,-,-,52.0,-,7.0,5.5,-,-,T
4,-,-,-,-,-,T,-,29.5,7.5,T,-,2.5
5,-,-,-,T,-,0.5,-,37.0,91.5,-,-,-
6,-,7.5,-,-,0.5,-,-,T,37.0,48.0,-,0.5
7,-,-,-,9.5,91.5,19.5,-,-,0.5,12.0,-,-
8,-,-,-,-,26.5,0.5,-,-,49.0,T,-,-
9,T,-,-,T,-,0.5,-,32.0,49.5,-,-,-
10,0.5,-,-,-,-,T,-,T,T,-,-,-
11,T,-,-,-,-,8.5,1.0,1.0,1.0,-,-,-
12,T,-,-,-,T,2.0,6.0,T,-,-,-,-
13,-,-,-,-,T,5.0,-,T,-,-,-,-
14,-,-,-,-,T,20.5,-,39.5,-,-,T,-
15,-,-,-,-,T,10.5,-,1.5,-,-,T,-
16,T,-,-,-,-,15.0,34.5,20.5,-,-,T,-
17,-,-,-,-,-,8.0,3.5,6.5,-,-,-,-
18,-,-,-,-,1.5,-,17.0,61.0,-,-,-,-
19,-,-,-,17.5,24.0,-,0.5,0.5,-,-,-,T
20,-,-,-,137.0,1.0,-,1.5,-,-,-,-,-
21,-,-,-,4.0,-,-,1.0,-,11.5,T,-,T
22,-,-,-,1.0,6.5,-,4.5,-,-,-,-,-
23,-,-,-,-,20.0,-,18.0,-,-,-,-,T
24,-,-,-,T,7.0,0.5,-,3.0,-,-,-,-
25,-,-,2.0,T,T,-,-,42.5,-,-,-,-
26,-,-,16.5,-,-,T,1.0,14.5,-,-,-,-
27,-,-,T,T,T,-,0.5,T,T,-,-,T
28,-,-,1.0,-,-,-,9.0,T,-,T,-,9.5
29,-,,T,-,-,8.0,95.0,T,-,-,1.5,-
30,-,,T,-,-,11.5,-,-,-,-,T,-
31,-,,T,,-,,-,4.0,,-,,-
總和值,5.0,7.5,19.5,188.5,178.5,162.5,193.0,307.5,261.0,60.0,1.5,12.5
